stock_code,stock_name,shares,weight,date
2428,興勤,2931000,1.7561,2026-02-05
2421,建準,3066000,1.6329,2026-02-05
6805,富世達,295000,1.5762,2026-02-05
3008,大立光,170000,1.4087,2026-02-05
2316,楠梓電,3965000,1.3739,2026-02-05
2404,漢唐,373000,1.2193,2026-02-05
2059,川湖,110000,1.1851,2026-02-05
1785,光洋科,4344000,0.933,2026-02-05
2606,裕民,4200000,0.9197,2026-02-05
5289,宜鼎,274000,0.7469,2026-02-05
2472,立隆電,1926000,0.7457,2026-02-05
8358,金居,781000,0.7114,2026-02-05
2368,金像電,149000,0.416,2026-02-05
5425,台半,1770000,0.3888,2026-02-05
3324,雙鴻,103000,0.3663,2026-02-05
2327,國巨*,385000,0.3601,2026-02-05
3711,日月光投控,333000,0.3529,2026-02-05
2451,創見,432000,0.3458,2026-02-05
8210,勤誠,98000,0.3392,2026-02-05
2481,強茂,1028000,0.3187,2026-02-05
3231,緯創,617000,0.2788,2026-02-05
3376,新日興,360000,0.2693,2026-02-05
6446,藥華藥,100583,0.2685,2026-02-05
9938,百和,1461000,0.2631,2026-02-05
8996,高力,78000,0.2317,2026-02-05
8464,億豐,144000,0.2103,2026-02-05
6472,保瑞,100000,0.2046,2026-02-05
5274,信驊,6000,0.2026,2026-02-05
6177,達麗,1200350,0.2008,2026-02-05
2885,元大金,1117420,0.166,2026-02-05
8046,南電,104000,0.1494,2026-02-05
3529,力旺,23000,0.1382,2026-02-05
1319,東陽,360000,0.1374,2026-02-05
4441,振大環球,60000,0.0516,2026-02-05
6768,志強-KY,41000,0.0146,2026-02-05
2548,華固,29600,0.011,2026-02-05
3443,創意,1000,0.0088,2026-02-05
1519,華城,600,0.002,2026-02-05
7722,LINEPAY,1000,0.0016,2026-02-05
3706,神達,1400,0.0003,2026-02-05
2886,兆豐金,1000,0.0001,2026-02-05
2881,富邦金,250,0.0,2026-02-05
2330,台積電,1445000,9.0246,2026-02-06
8299,群聯,854000,6.1041,2026-02-06
5536,聖暉*,2470000,5.4537,2026-02-06
6669,緯穎,404000,5.1606,2026-02-06
6139,亞翔,2087000,4.0173,2026-02-06
3264,欣銓,6826000,3.5747,2026-02-06
7769,鴻勁,263000,3.4479,2026-02-06
2383,台光電,443000,3.0567,2026-02-06
3017,奇鋐,521000,3.0049,2026-02-06
2345,智邦,729000,2.902,2026-02-06
2360,致茂,824000,2.8399,2026-02-06
2454,聯發科,449000,2.8121,2026-02-06
6223,旺矽,280000,2.7246,2026-02-06
2308,台達電,664000,2.7019,2026-02-06
6257,矽格,6170000,2.6963,2026-02-06
3491,昇達科,547000,2.4775,2026-02-06
2441,超豐,7953000,2.4258,2026-02-06
3036,文曄,4379000,2.4094,2026-02-06
2449,京元電子,2366000,2.3483,2026-02-06
6274,台燿,1136000,2.0902,2026-02-06
5439,高技,1883000,2.0388,2026-02-06
3665,貿聯-KY,419136,1.8687,2026-02-06
4958,臻鼎-KY,2691000,1.8091,2026-02-06
2428,興勤,2979000,1.7814,2026-02-06
2421,建準,3116000,1.6483,2026-02-06
6805,富世達,295000,1.6179,2026-02-06
3008,大立光,170000,1.3835,2026-02-06
2316,楠梓電,4030000,1.3575,2026-02-06
2404,漢唐,373000,1.2287,2026-02-06
1785,光洋科,4417000,0.9268,2026-02-06
2606,裕民,4200000,0.9154,2026-02-06
5289,宜鼎,278000,0.7771,2026-02-06
2472,立隆電,1926000,0.7326,2026-02-06
8358,金居,781000,0.6908,2026-02-06
2059,川湖,55000,0.5877,2026-02-06
2368,金像電,151000,0.406,2026-02-06
5425,台半,1770000,0.3864,2026-02-06
8210,勤誠,98000,0.3762,2026-02-06
3324,雙鴻,104000,0.368,2026-02-06
2327,國巨*,392000,0.3578,2026-02-06
3711,日月光投控,339000,0.3406,2026-02-06
2481,強茂,1028000,0.3361,2026-02-06
2451,創見,432000,0.3347,2026-02-06
3231,緯創,627000,0.2828,2026-02-06
9938,百和,1461000,0.2672,2026-02-06
6446,藥華藥,100583,0.2612,2026-02-06
3376,新日興,360000,0.2598,2026-02-06
8996,高力,78000,0.2232,2026-02-06
8464,億豐,144000,0.2119,2026-02-06
6177,達麗,1200350,0.2028,2026-02-06
6472,保瑞,100000,0.2027,2026-02-06
5274,信驊,6000,0.1938,2026-02-06
2885,元大金,1117420,0.169,2026-02-06
8046,南電,104000,0.1462,2026-02-06
3529,力旺,23000,0.146,2026-02-06
1319,東陽,360000,0.1394,2026-02-06
4441,振大環球,60000,0.0532,2026-02-06
6768,志強-KY,41000,0.0147,2026-02-06
2548,華固,29600,0.0112,2026-02-06
3443,創意,1000,0.0082,2026-02-06
1519,華城,600,0.002,2026-02-06
7722,LINEPAY,1000,0.0015,2026-02-06
3706,神達,1400,0.0003,2026-02-06
2886,兆豐金,1000,0.0001,2026-02-06
2881,富邦金,250,0.0,2026-02-06
2330,台積電,1445000,8.8383,2026-02-09
8299,群聯,854000,5.5609,2026-02-09
6669,緯穎,422000,5.2855,2026-02-09
5536,聖暉*,2470000,5.2707,2026-02-09
6139,亞翔,2157000,3.9209,2026-02-09
3264,欣銓,7129000,3.503,2026-02-09
7769,鴻勁,263000,3.3347,2026-02-09
2383,台光電,459000,3.0361,2026-02-09
2345,智邦,729000,2.9809,2026-02-09
3017,奇鋐,540000,2.9596,2026-02-09
2360,致茂,860000,2.8576,2026-02-09
2308,台達電,694000,2.7663,2026-02-09
6257,矽格,6458000,2.674,2026-02-09
2454,聯發科,449000,2.6383,2026-02-09
6223,旺矽,280000,2.5689,2026-02-09
2449,京元電子,2538000,2.4724,2026-02-09
3036,文曄,4557000,2.4193,2026-02-09
2441,超豐,8347000,2.4035,2026-02-09
3491,昇達科,547000,2.3589,2026-02-09
6274,台燿,1172000,2.0901,2026-02-09
5439,高技,1963000,1.9527,2026-02-09
3665,貿聯-KY,438136,1.9346,2026-02-09
2428,興勤,3114000,1.7869,2026-02-09
4958,臻鼎-KY,2691000,1.6829,2026-02-09
2421,建準,3255000,1.6441,2026-02-09
6805,富世達,295000,1.5661,2026-02-09
2316,楠梓電,4207000,1.3805,2026-02-09
3008,大立光,170000,1.361,2026-02-09
2404,漢唐,373000,1.1625,2026-02-09
8996,高力,378000,1.043,2026-02-09
1785,光洋科,4619000,0.9253,2026-02-09
2606,裕民,4200000,0.8745,2026-02-09
5289,宜鼎,290000,0.7085,2026-02-09
2472,立隆電,1926000,0.6882,2026-02-09
8358,金居,781000,0.6387,2026-02-09
2059,川湖,55000,0.5584,2026-02-09
3231,緯創,1255000,0.5563,2026-02-09
2451,創見,560000,0.4252,2026-02-09
2368,金像電,156000,0.3993,2026-02-09
3324,雙鴻,108000,0.3822,2026-02-09
3711,日月光投控,353000,0.3693,2026-02-09
5425,台半,1770000,0.3691,2026-02-09
2327,國巨*,412000,0.3518,2026-02-09
8210,勤誠,102000,0.3424,2026-02-09
2481,強茂,1028000,0.3073,2026-02-09
9938,百和,1461000,0.2605,2026-02-09
6446,藥華藥,100583,0.2498,2026-02-09
3376,新日興,360000,0.2455,2026-02-09
8464,億豐,144000,0.2063,2026-02-09
6177,達麗,1200350,0.1967,2026-02-09
6472,保瑞,100000,0.1917,2026-02-09
5274,信驊,6000,0.1834,2026-02-09
2885,元大金,1117420,0.1637,2026-02-09
3529,力旺,23000,0.1462,2026-02-09
8046,南電,104000,0.1354,2026-02-09
1319,東陽,360000,0.128,2026-02-09
4441,振大環球,60000,0.0525,2026-02-09
6768,志強-KY,41000,0.0141,2026-02-09
2548,華固,29600,0.0107,2026-02-09
3443,創意,1000,0.0081,2026-02-09
1519,華城,600,0.0018,2026-02-09
7722,LINEPAY,1000,0.0014,2026-02-09
3706,神達,1400,0.0003,2026-02-09
2886,兆豐金,1000,0.0001,2026-02-09
2881,富邦金,250,0.0,2026-02-09
2330,台積電,1445000,8.7871,2026-02-10
8299,群聯,854000,5.5079,2026-02-10
6669,緯穎,422000,5.1324,2026-02-10
5536,聖暉*,2470000,5.1226,2026-02-10
6139,亞翔,2157000,3.7869,2026-02-10
3264,欣銓,7129000,3.6066,2026-02-10
7769,鴻勁,263000,3.3925,2026-02-10
2383,台光電,459000,3.1987,2026-02-10
2345,智邦,729000,3.1874,2026-02-10
2360,致茂,860000,2.9678,2026-02-10
3017,奇鋐,540000,2.8947,2026-02-10
2454,聯發科,449000,2.7529,2026-02-10
2308,台達電,694000,2.7437,2026-02-10
6257,矽格,6458000,2.7371,2026-02-10
6223,旺矽,280000,2.6033,2026-02-10
2441,超豐,8347000,2.5085,2026-02-10
2449,京元電子,2538000,2.4787,2026-02-10
3036,文曄,4557000,2.3818,2026-02-10
3491,昇達科,547000,2.3733,2026-02-10
6274,台燿,1172000,2.0733,2026-02-10
3324,雙鴻,552000,2.0436,2026-02-10
5439,高技,1963000,2.0322,2026-02-10
3665,貿聯-KY,438136,1.8422,2026-02-10
2428,興勤,3114000,1.758,2026-02-10
4958,臻鼎-KY,2691000,1.6409,2026-02-10
2421,建準,3255000,1.6031,2026-02-10
6805,富世達,295000,1.5319,2026-02-10
2316,楠梓電,4207000,1.3813,2026-02-10
3008,大立光,170000,1.3043,2026-02-10
2404,漢唐,373000,1.1222,2026-02-10
8996,高力,378000,1.1182,2026-02-10
1785,光洋科,4619000,0.9177,2026-02-10
2606,裕民,4200000,0.8626,2026-02-10
5289,宜鼎,290000,0.7598,2026-02-10
2472,立隆電,1926000,0.7001,2026-02-10
8358,金居,781000,0.6541,2026-02-10
8210,勤誠,202000,0.63,2026-02-10
3231,緯創,1255000,0.5508,2026-02-10
2059,川湖,55000,0.5362,2026-02-10
2451,創見,560000,0.4193,2026-02-10
2368,金像電,156000,0.4165,2026-02-10
3711,日月光投控,353000,0.3867,2026-02-10
5425,台半,1770000,0.357,2026-02-10
2327,國巨*,412000,0.345,2026-02-10
2481,強茂,1028000,0.2962,2026-02-10
9938,百和,1461000,0.254,2026-02-10
6446,藥華藥,100583,0.2463,2026-02-10
3376,新日興,360000,0.24,2026-02-10
8464,億豐,144000,0.2004,2026-02-10
6177,達麗,1200350,0.191,2026-02-10
5274,信驊,6000,0.1909,2026-02-10
6472,保瑞,100000,0.1869,2026-02-10
2885,元大金,1117420,0.1643,2026-02-10
8046,南電,104000,0.1451,2026-02-10
3529,力旺,23000,0.1444,2026-02-10
1319,東陽,360000,0.1248,2026-02-10
4441,振大環球,60000,0.0499,2026-02-10
6768,志強-KY,41000,0.0137,2026-02-10
2548,華固,29600,0.0105,2026-02-10
3443,創意,1000,0.0081,2026-02-10
1519,華城,600,0.0018,2026-02-10
7722,LINEPAY,1000,0.0014,2026-02-10
3706,神達,1400,0.0003,2026-02-10
2886,兆豐金,1000,0.0001,2026-02-10
2881,富邦金,250,0.0,2026-02-10
2330,台積電,1445000,8.9758,2026-02-11
8299,群聯,854000,5.1495,2026-02-11
6669,緯穎,422000,5.138,2026-02-11
5536,聖暉*,2470000,5.0435,2026-02-11
3264,欣銓,7129000,3.7687,2026-02-11
6139,亞翔,2157000,3.7344,2026-02-11
7769,鴻勁,263000,3.4758,2026-02-11
2345,智邦,729000,3.348,2026-02-11
2383,台光電,459000,3.1923,2026-02-11
2360,致茂,860000,2.9551,2026-02-11
3017,奇鋐,540000,2.8904,2026-02-11
2454,聯發科,449000,2.7371,2026-02-11
2308,台達電,694000,2.7172,2026-02-11
6257,矽格,6458000,2.6992,2026-02-11
6223,旺矽,280000,2.5765,2026-02-11
3036,文曄,4557000,2.537,2026-02-11
2449,京元電子,2538000,2.5324,2026-02-11
2441,超豐,8347000,2.4242,2026-02-11
3491,昇達科,547000,2.3585,2026-02-11
6274,台燿,1172000,2.0601,2026-02-11
5439,高技,1963000,2.0203,2026-02-11
3665,貿聯-KY,438136,1.9977,2026-02-11
3324,雙鴻,552000,1.9697,2026-02-11
2428,興勤,3114000,1.7696,2026-02-11
4958,臻鼎-KY,2691000,1.6004,2026-02-11
2421,建準,3255000,1.5755,2026-02-11
6805,富世達,295000,1.54,2026-02-11
2316,楠梓電,4207000,1.3358,2026-02-11
3008,大立光,170000,1.3059,2026-02-11
8996,高力,378000,1.1627,2026-02-11
2404,漢唐,373000,1.119,2026-02-11
1785,光洋科,4619000,0.9217,2026-02-11
2606,裕民,4200000,0.8617,2026-02-11
5289,宜鼎,290000,0.7243,2026-02-11
8358,金居,781000,0.6657,2026-02-11
8210,勤誠,202000,0.656,2026-02-11
2472,立隆電,1705000,0.6112,2026-02-11
3231,緯創,1255000,0.5369,2026-02-11
2059,川湖,55000,0.5333,2026-02-11
2368,金像電,156000,0.436,2026-02-11
3711,日月光投控,353000,0.4012,2026-02-11
2451,創見,560000,0.3941,2026-02-11
5425,台半,1770000,0.3532,2026-02-11
2327,國巨*,412000,0.3457,2026-02-11
2481,強茂,1028000,0.2988,2026-02-11
9938,百和,1461000,0.25,2026-02-11
6446,藥華藥,100583,0.2419,2026-02-11
3376,新日興,360000,0.2301,2026-02-11
8464,億豐,144000,0.2012,2026-02-11
6177,達麗,1200350,0.1897,2026-02-11
5274,信驊,6000,0.1848,2026-02-11
6472,保瑞,100000,0.1794,2026-02-11
2885,元大金,1117420,0.1637,2026-02-11
8046,南電,104000,0.1407,2026-02-11
3529,力旺,23000,0.1371,2026-02-11
1319,東陽,360000,0.1242,2026-02-11
4441,振大環球,60000,0.048,2026-02-11
6768,志強-KY,41000,0.0136,2026-02-11
2548,華固,29600,0.0105,2026-02-11
3443,創意,1000,0.0082,2026-02-11
1519,華城,600,0.0019,2026-02-11
7722,LINEPAY,1000,0.0014,2026-02-11
3706,神達,1400,0.0003,2026-02-11
2886,兆豐金,1000,0.0001,2026-02-11
2881,富邦金,250,0.0,2026-02-11
2330,台積電,1445000,9.0367,2026-02-23
8299,群聯,854000,5.1734,2026-02-23
6669,緯穎,422000,5.1542,2026-02-23
5536,聖暉*,2470000,5.1463,2026-02-23
7769,鴻勁,263000,3.7318,2026-02-23
6139,亞翔,2157000,3.6559,2026-02-23
3264,欣銓,7129000,3.5503,2026-02-23
2345,智邦,729000,3.452,2026-02-23
2383,台光電,459000,3.2902,2026-02-23
2360,致茂,860000,2.9489,2026-02-23
2308,台達電,694000,2.8556,2026-02-23
3017,奇鋐,540000,2.8303,2026-02-23
2454,聯發科,449000,2.7199,2026-02-23
6257,矽格,6458000,2.6889,2026-02-23
3036,文曄,4557000,2.6043,2026-02-23
2449,京元電子,2538000,2.5984,2026-02-23
6223,旺矽,280000,2.5511,2026-02-23
3491,昇達科,547000,2.5008,2026-02-23
2441,超豐,8347000,2.4151,2026-02-23
6274,台燿,1172000,2.0361,2026-02-23
5439,高技,1963000,1.9936,2026-02-23
3665,貿聯-KY,438136,1.953,2026-02-23
3324,雙鴻,552000,1.9198,2026-02-23
8210,勤誠,572000,1.8212,2026-02-23
2428,興勤,3114000,1.7643,2026-02-23
4958,臻鼎-KY,2691000,1.5642,2026-02-23
2421,建準,3255000,1.536,2026-02-23
6805,富世達,295000,1.4884,2026-02-23
2316,楠梓電,4207000,1.3161,2026-02-23
3008,大立光,170000,1.2713,2026-02-23
2404,漢唐,373000,1.1243,2026-02-23
8996,高力,378000,1.1184,2026-02-23
1785,光洋科,4619000,0.9065,2026-02-23
2606,裕民,4200000,0.8586,2026-02-23
8358,金居,781000,0.6886,2026-02-23
5289,宜鼎,290000,0.6875,2026-02-23
2059,川湖,55000,0.5442,2026-02-23
2472,立隆電,1523000,0.5396,2026-02-23
3231,緯創,1255000,0.5389,2026-02-23
2368,金像電,156000,0.4223,2026-02-23
3711,日月光投控,353000,0.4086,2026-02-23
2327,國巨*,412000,0.3444,2026-02-23
5425,台半,1770000,0.3398,2026-02-23
2451,創見,460000,0.3289,2026-02-23
2481,強茂,1028000,0.2826,2026-02-23
9938,百和,1461000,0.249,2026-02-23
6446,藥華藥,100583,0.2381,2026-02-23
3376,新日興,360000,0.2263,2026-02-23
5274,信驊,6000,0.1905,2026-02-23
6177,達麗,1200350,0.1897,2026-02-23
8464,億豐,144000,0.1881,2026-02-23
2885,元大金,1117420,0.1633,2026-02-23
3529,力旺,23000,0.149,2026-02-23
8046,南電,104000,0.1412,2026-02-23
1319,東陽,360000,0.121,2026-02-23
4441,振大環球,60000,0.0488,2026-02-23
6768,志強-KY,41000,0.0134,2026-02-23
2548,華固,29600,0.0104,2026-02-23
3443,創意,1000,0.008,2026-02-23
1519,華城,600,0.0018,2026-02-23
7722,LINEPAY,1000,0.0014,2026-02-23
3706,神達,1400,0.0003,2026-02-23
2886,兆豐金,1000,0.0001,2026-02-23
2881,富邦金,250,0.0,2026-02-23
2330,台積電,1457000,8.9445,2026-02-24
8299,群聯,854000,5.5228,2026-02-24
5536,聖暉*,2470000,5.1702,2026-02-24
6669,緯穎,425000,5.092,2026-02-24
7769,鴻勁,263000,3.7837,2026-02-24
6139,亞翔,2170000,3.6812,2026-02-24
3264,欣銓,7184000,3.5461,2026-02-24
2383,台光電,462000,3.3342,2026-02-24
2360,致茂,866000,3.3143,2026-02-24
2345,智邦,729000,3.1999,2026-02-24
2308,台達電,699000,3.0245,2026-02-24
6257,矽格,6511000,2.6647,2026-02-24
3491,昇達科,547000,2.6488,2026-02-24
3017,奇鋐,544000,2.6343,2026-02-24
2449,京元電子,2557000,2.6042,2026-02-24
3036,文曄,4587000,2.5866,2026-02-24
2454,聯發科,449000,2.56,2026-02-24
2441,超豐,8418000,2.4537,2026-02-24
6223,旺矽,280000,2.3181,2026-02-24
6274,台燿,1179000,2.07,2026-02-24
5439,高技,1979000,1.8517,2026-02-24
2428,興勤,3138000,1.8332,2026-02-24
3324,雙鴻,553000,1.814,2026-02-24
4958,臻鼎-KY,2691000,1.7781,2026-02-24
3665,貿聯-KY,438136,1.7726,2026-02-24
8210,勤誠,573000,1.5574,2026-02-24
2421,建準,3282000,1.4867,2026-02-24
6805,富世達,295000,1.364,2026-02-24
2316,楠梓電,4241000,1.3024,2026-02-24
3008,大立光,170000,1.2906,2026-02-24
2404,漢唐,373000,1.142,2026-02-24
8996,高力,378000,1.0994,2026-02-24
1785,光洋科,4656000,0.9091,2026-02-24
2606,裕民,4200000,0.8397,2026-02-24
5289,宜鼎,292000,0.7434,2026-02-24
8358,金居,781000,0.7332,2026-02-24
2059,川湖,55000,0.5369,2026-02-24
3231,緯創,1255000,0.5136,2026-02-24
2472,立隆電,1223000,0.4565,2026-02-24
3711,日月光投控,356000,0.4243,2026-02-24
2368,金像電,157000,0.4085,2026-02-24
2327,國巨*,415000,0.3902,2026-02-24
5425,台半,1770000,0.345,2026-02-24
2451,創見,464000,0.3297,2026-02-24
2481,強茂,1028000,0.281,2026-02-24
9938,百和,1461000,0.2378,2026-02-24
6446,藥華藥,100583,0.2297,2026-02-24
3376,新日興,360000,0.2266,2026-02-24
8464,億豐,144000,0.1846,2026-02-24
5274,信驊,6000,0.1828,2026-02-24
6177,達麗,1200350,0.1824,2026-02-24
3529,力旺,23000,0.1713,2026-02-24
2885,元大金,1117420,0.1656,2026-02-24
8046,南電,104000,0.1634,2026-02-24
1319,東陽,360000,0.1147,2026-02-24
4441,振大環球,60000,0.0466,2026-02-24
6768,志強-KY,41000,0.0128,2026-02-24
2548,華固,29600,0.0102,2026-02-24
3443,創意,1000,0.0078,2026-02-24
1519,華城,600,0.0017,2026-02-24
7722,LINEPAY,1000,0.0013,2026-02-24
3706,神達,1400,0.0003,2026-02-24
2886,兆豐金,1000,0.0001,2026-02-24
2881,富邦金,250,0.0,2026-02-24
2330,台積電,1470000,8.9234,2026-02-25
6669,緯穎,429000,5.2471,2026-02-25
5536,聖暉*,2470000,5.2161,2026-02-25
8299,群聯,854000,4.9525,2026-02-25
7769,鴻勁,263000,3.8149,2026-02-25
6139,亞翔,2185000,3.6664,2026-02-25
3264,欣銓,7246000,3.4053,2026-02-25
2383,台光電,466000,3.3973,2026-02-25
2360,致茂,873000,3.3006,2026-02-25
2345,智邦,729000,3.1844,2026-02-25
2308,台達電,705000,3.0477,2026-02-25
3017,奇鋐,548000,2.7652,2026-02-25
6257,矽格,6567000,2.7103,2026-02-25
3036,文曄,4620000,2.547,2026-02-25
2454,聯發科,449000,2.5294,2026-02-25
3491,昇達科,547000,2.5047,2026-02-25
2449,京元電子,2579000,2.4862,2026-02-25
2441,超豐,8498000,2.386,2026-02-25
6223,旺矽,280000,2.2606,2026-02-25
6274,台燿,1179000,2.0494,2026-02-25
3324,雙鴻,553000,1.9241,2026-02-25
2428,興勤,3164000,1.8062,2026-02-25
3665,貿聯-KY,438136,1.7752,2026-02-25
5439,高技,1997000,1.7717,2026-02-25
4958,臻鼎-KY,2691000,1.6659,2026-02-25
8210,勤誠,574000,1.5718,2026-02-25
2421,建準,3311000,1.5111,2026-02-25
6805,富世達,295000,1.3819,2026-02-25
2316,楠梓電,4279000,1.3213,2026-02-25
3008,大立光,170000,1.2368,2026-02-25
2404,漢唐,373000,1.163,2026-02-25
8996,高力,378000,1.0374,2026-02-25
1785,光洋科,4698000,0.876,2026-02-25
2606,裕民,4200000,0.8211,2026-02-25
5289,宜鼎,295000,0.7011,2026-02-25
8358,金居,781000,0.687,2026-02-25
2059,川湖,57000,0.5769,2026-02-25
3231,緯創,1261000,0.5242,2026-02-25
2472,立隆電,1223000,0.4513,2026-02-25
3711,日月光投控,359000,0.4207,2026-02-25
2368,金像電,158000,0.4022,2026-02-25
2327,國巨*,419000,0.3786,2026-02-25
5425,台半,1770000,0.3279,2026-02-25
2451,創見,464000,0.3005,2026-02-25
2481,強茂,1028000,0.2716,2026-02-25
9938,百和,1461000,0.2284,2026-02-25
6446,藥華藥,100583,0.2263,2026-02-25
3376,新日興,360000,0.2185,2026-02-25
8464,億豐,144000,0.1819,2026-02-25
5274,信驊,6000,0.1756,2026-02-25
6177,達麗,1200350,0.1735,2026-02-25
8046,南電,104000,0.1732,2026-02-25
3529,力旺,23000,0.1721,2026-02-25
2885,元大金,1117420,0.159,2026-02-25
1319,東陽,360000,0.1081,2026-02-25
4441,振大環球,60000,0.045,2026-02-25
6768,志強-KY,41000,0.0124,2026-02-25
2548,華固,29600,0.01,2026-02-25
3443,創意,1000,0.0077,2026-02-25
1519,華城,600,0.0018,2026-02-25
7722,LINEPAY,1000,0.0012,2026-02-25
3706,神達,1400,0.0003,2026-02-25
2886,兆豐金,1000,0.0001,2026-02-25
2881,富邦金,250,0.0,2026-02-25
2330,台積電,1470000,8.8725,2026-02-26
5536,聖暉*,2470000,5.4028,2026-02-26
6669,緯穎,435000,5.2642,2026-02-26
8299,群聯,854000,4.8832,2026-02-26
6139,亞翔,2185000,3.8672,2026-02-26
7769,鴻勁,263000,3.867,2026-02-26
2360,致茂,873000,3.6448,2026-02-26
3264,欣銓,7246000,3.4527,2026-02-26
2383,台光電,466000,3.44,2026-02-26
2345,智邦,729000,3.0877,2026-02-26
2308,台達電,705000,3.0501,2026-02-26
6257,矽格,6567000,2.9901,2026-02-26
3017,奇鋐,548000,2.9262,2026-02-26
3491,昇達科,547000,2.6478,2026-02-26
2454,聯發科,449000,2.6421,2026-02-26
3036,文曄,4620000,2.5718,2026-02-26
2449,京元電子,2579000,2.5514,2026-02-26
6223,旺矽,280000,2.4947,2026-02-26
2441,超豐,8498000,2.4656,2026-02-26
6274,台燿,1179000,1.944,2026-02-26
3324,雙鴻,553000,1.9324,2026-02-26
3665,貿聯-KY,438136,1.869,2026-02-26
2428,興勤,3164000,1.8139,2026-02-26
5439,高技,1997000,1.7642,2026-02-26
4958,臻鼎-KY,2691000,1.7015,2026-02-26
8210,勤誠,574000,1.5942,2026-02-26
2421,建準,3311000,1.5276,2026-02-26
6805,富世達,295000,1.5261,2026-02-26
2316,楠梓電,4279000,1.4564,2026-02-26
3008,大立光,170000,1.2961,2026-02-26
2404,漢唐,373000,1.2751,2026-02-26
8996,高力,378000,1.0052,2026-02-26
1785,光洋科,4698000,0.884,2026-02-26
2606,裕民,4200000,0.845,2026-02-26
5289,宜鼎,295000,0.6952,2026-02-26
8358,金居,781000,0.6852,2026-02-26
2059,川湖,57000,0.594,2026-02-26
3231,緯創,1261000,0.5188,2026-02-26
2472,立隆電,1223000,0.4699,2026-02-26
3711,日月光投控,359000,0.4208,2026-02-26
2368,金像電,158000,0.3948,2026-02-26
2327,國巨*,419000,0.3777,2026-02-26
5425,台半,1770000,0.332,2026-02-26
2451,創見,464000,0.2947,2026-02-26
2481,強茂,1028000,0.2817,2026-02-26
9938,百和,1461000,0.2276,2026-02-26
3376,新日興,360000,0.2254,2026-02-26
6446,藥華藥,100583,0.2203,2026-02-26
5274,信驊,6000,0.1766,2026-02-26
3529,力旺,23000,0.176,2026-02-26
8464,億豐,144000,0.1757,2026-02-26
8046,南電,104000,0.1746,2026-02-26
6177,達麗,1200350,0.1719,2026-02-26
2885,元大金,1117420,0.1661,2026-02-26
1319,東陽,360000,0.1086,2026-02-26
4441,振大環球,60000,0.0445,2026-02-26
6768,志強-KY,41000,0.0124,2026-02-26
2548,華固,29600,0.0096,2026-02-26
3443,創意,1000,0.0083,2026-02-26
1519,華城,600,0.0019,2026-02-26
7722,LINEPAY,1000,0.0012,2026-02-26
3706,神達,1400,0.0003,2026-02-26
2886,兆豐金,1000,0.0001,2026-02-26
2881,富邦金,250,0.0,2026-02-26
2330,台積電,1470000,8.8702,2026-03-02
6669,緯穎,435000,5.5155,2026-03-02
5536,聖暉*,2470000,5.2825,2026-03-02
8299,群聯,854000,5.0096,2026-03-02
2360,致茂,873000,4.0409,2026-03-02
6139,亞翔,2185000,3.7184,2026-03-02
7769,鴻勁,263000,3.5154,2026-03-02
2383,台光電,466000,3.3885,2026-03-02
3264,欣銓,7246000,3.3207,2026-03-02
2345,智邦,729000,3.1516,2026-03-02
2308,台達電,705000,3.0694,2026-03-02
3017,奇鋐,548000,2.9551,2026-03-02
3491,昇達科,547000,2.8828,2026-03-02
6257,矽格,6567000,2.7487,2026-03-02
3036,文曄,4620000,2.6113,2026-03-02
2454,聯發科,449000,2.6064,2026-03-02
2449,京元電子,2579000,2.4899,2026-03-02
2441,超豐,8498000,2.4379,2026-03-02
6223,旺矽,280000,2.3953,2026-03-02
3665,貿聯-KY,438136,2.0146,2026-03-02
6274,台燿,1179000,1.9451,2026-03-02
3324,雙鴻,553000,1.9092,2026-03-02
2428,興勤,3164000,1.8125,2026-03-02
5439,高技,1997000,1.748,2026-03-02
8210,勤誠,574000,1.6379,2026-03-02
4958,臻鼎-KY,2691000,1.6237,2026-03-02
6805,富世達,295000,1.5727,2026-03-02
2421,建準,3311000,1.5629,2026-03-02
2316,楠梓電,4279000,1.3923,2026-03-02
3008,大立光,170000,1.2751,2026-03-02
2404,漢唐,373000,1.225,2026-03-02
8996,高力,378000,1.0151,2026-03-02
1785,光洋科,4698000,0.8985,2026-03-02
2606,裕民,4200000,0.8687,2026-03-02
5289,宜鼎,295000,0.7715,2026-03-02
8358,金居,781000,0.6836,2026-03-02
2059,川湖,57000,0.5955,2026-03-02
3231,緯創,1261000,0.5201,2026-03-02
2472,立隆電,1223000,0.4446,2026-03-02
3711,日月光投控,359000,0.4063,2026-03-02
2368,金像電,158000,0.3799,2026-03-02
2327,國巨*,419000,0.3738,2026-03-02
5425,台半,1770000,0.3325,2026-03-02
2451,創見,464000,0.3097,2026-03-02
2481,強茂,1028000,0.2971,2026-03-02
3376,新日興,360000,0.237,2026-03-02
9938,百和,1461000,0.2321,2026-03-02
6446,藥華藥,100583,0.2117,2026-03-02
3529,力旺,23000,0.1788,2026-03-02
6177,達麗,1200350,0.1762,2026-03-02
5274,信驊,6000,0.1741,2026-03-02
8046,南電,104000,0.1719,2026-03-02
8464,億豐,144000,0.1718,2026-03-02
2885,元大金,1117420,0.1613,2026-03-02
1319,東陽,360000,0.1077,2026-03-02
4441,振大環球,60000,0.0444,2026-03-02
6768,志強-KY,41000,0.0125,2026-03-02
